No.,Time,Source,Destination,Protocol,Length,Source,Destination,,,,,
42890,12.356971,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42891,12.357035,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42892,12.357101,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42893,12.357242,3382812525,2203688833,10,64,201.161.159.109,131.89.159.129,,,,,
42894,12.35731,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42895,12.357483,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42896,12.357748,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42897,12.357837,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42898,12.357907,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42899,12.357973,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42900,12.358041,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42901,12.358109,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42902,12.358173,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42903,12.358239,3643449376,2203648523,10,206,217.42.160.32,131.89.2.11,,,,,
42904,12.358305,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42905,12.358471,2203684463,52736419,11,234,131.89.142.111,3.36.177.163,,,,,
42906,12.358516,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42907,12.35867,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42908,12.35878,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42909,12.358851,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42910,12.359058,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42911,12.359126,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42912,12.359194,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42913,12.35926,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42914,12.359328,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42915,12.359392,2203648523,3643449376,10,166,131.89.2.11,217.42.160.32,,,,,
42916,12.359458,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42917,12.359504,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42918,12.359524,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42919,12.359589,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42920,12.359656,2203684463,52736419,11,730,131.89.142.111,3.36.177.163,,,,,
42921,12.359852,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42922,12.359895,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42923,12.359955,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42924,12.360003,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42925,12.360052,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42926,12.360118,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42927,12.360184,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42928,12.36025,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42929,12.360317,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42930,12.36051,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42931,12.360578,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42932,12.360664,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42933,12.36073,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42934,12.360827,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42935,12.360895,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42936,12.36098,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42937,12.361048,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42938,12.361115,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42939,12.361182,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42940,12.3613,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42941,12.361369,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42942,12.361455,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42943,12.361522,2203664892,3436656603,2,75,131.89.65.252,204.215.55.219,,,,,
42944,12.361642,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42945,12.361702,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42946,12.36171,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42947,12.361814,1114575641,2203678666,10,66,66.111.19.25,131.89.119.202,,,,,
42948,12.361886,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42949,12.362055,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42950,12.362126,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42951,12.362194,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42952,12.36226,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42953,12.362324,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42954,12.362392,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42955,12.362536,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42956,12.362602,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42957,12.362864,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42958,12.362934,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42959,12.363022,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42960,12.363153,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42961,12.363219,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42962,12.363288,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42963,12.363352,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42964,12.363442,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42965,12.363509,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42966,12.363574,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42967,12.363641,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42968,12.36396,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42969,12.364028,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42970,12.364114,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42971,12.364179,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42972,12.364264,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42973,12.364332,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42974,12.364399,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42975,12.364465,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42976,12.364532,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42977,12.364599,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42978,12.364665,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42979,12.364785,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42980,12.364851,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42981,12.365204,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42982,12.36527,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42983,12.365337,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42984,12.365403,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42985,12.36547,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42986,12.365556,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42987,12.365625,2203664976,3566114765,10,64,131.89.66.80,212.142.151.205,,,,,
42988,12.365709,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42989,12.365741,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42990,12.365779,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42991,12.365986,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42992,12.366054,3600919763,2203664929,10,64,214.161.172.211,131.89.66.33,,,,,
42993,12.36612,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42994,12.366294,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42995,12.366388,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42996,12.366453,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42997,12.36652,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42998,12.366587,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
42999,12.366676,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43000,12.366743,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43001,12.366811,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43002,12.366878,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43003,12.366945,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43004,12.367011,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43005,12.367077,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43006,12.367143,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43007,12.367212,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43008,12.367278,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43009,12.367344,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43010,12.367413,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43011,12.367476,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43012,12.367542,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43013,12.367797,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43014,12.367867,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43015,12.367935,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43016,12.368,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43017,12.368066,2203664929,3600919763,10,149,131.89.66.33,214.161.172.211,,,,,
43018,12.368131,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43019,12.3682,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43020,12.368225,3365910899,2203664931,10,70,200.159.185.115,131.89.66.35,,,,,
43021,12.368426,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43022,12.36851,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43023,12.368576,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43024,12.368643,2203664931,3365910899,10,1438,131.89.66.35,200.159.185.115,,,,,
43025,12.368709,2203664931,3365910899,10,1438,131.89.66.35,200.159.185.115,,,,,
43026,12.36945,2203664931,3365910899,10,1438,131.89.66.35,200.159.185.115,,,,,
43027,12.369567,3643420173,2203664929,10,1438,217.42.46.13,131.89.66.33,,,,,
43028,12.369684,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43029,12.371676,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43030,12.371793,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43031,12.3718,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43032,12.371806,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43033,12.371813,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43034,12.37182,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43035,12.371827,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43036,12.371864,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43037,12.37193,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43038,12.371992,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43039,12.372056,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43040,12.372121,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43041,12.372188,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43042,12.372254,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43043,12.372319,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43044,12.372385,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43045,12.372446,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43046,12.372512,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43047,12.372622,2203664929,3643420173,10,64,131.89.66.33,217.42.46.13,,,,,
43048,12.372687,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43049,12.372738,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43050,12.372749,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43051,12.372813,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43052,12.372878,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43053,12.372941,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43054,12.373005,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43055,12.373067,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43056,12.373131,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43057,12.373195,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43058,12.373259,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43059,12.373326,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43060,12.373388,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43061,12.373453,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43062,12.373636,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43063,12.373704,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43064,12.373767,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43065,12.373855,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43066,12.37392,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43067,12.373985,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43068,12.374049,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43069,12.374112,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43070,12.374175,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43071,12.374237,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43072,12.374302,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43073,12.374366,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43074,12.37443,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43075,12.374493,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43076,12.374558,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43077,12.374622,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43078,12.374687,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43079,12.37475,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43080,12.374813,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43081,12.374878,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43082,12.374941,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43083,12.375003,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43084,12.375066,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43085,12.375132,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43086,12.375196,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43087,12.375259,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43088,12.375404,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43089,12.375473,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43090,12.375557,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43091,12.375622,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43092,12.375704,3643441578,2203709477,10,64,217.42.129.170,131.89.240.37,,,,,
43093,12.37577,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43094,12.375836,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43095,12.375902,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43096,12.37599,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43097,12.376051,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43098,12.376115,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43099,12.37618,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43100,12.376265,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43101,12.376408,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43102,12.376493,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43103,12.376561,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43104,12.376644,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43105,12.37671,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43106,12.376845,2203709477,3643441578,10,1438,131.89.240.37,217.42.129.170,,,,,
43107,12.376914,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43108,12.377016,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43109,12.377132,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43110,12.377139,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43111,12.377152,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43112,12.377219,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43113,12.377287,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43114,12.37735,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43115,12.377416,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43116,12.377481,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43117,12.377659,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43118,12.377727,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43119,12.377809,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43120,12.37788,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43121,12.378219,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43122,12.378286,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43123,12.378353,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43124,12.378421,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43125,12.378722,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43126,12.378789,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43127,12.378876,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43128,12.378942,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43129,12.379008,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43130,12.379074,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43131,12.379162,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43132,12.379228,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43133,12.379383,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43134,12.379453,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43135,12.379539,3475173993,2203697458,10,64,207.34.242.105,131.89.193.50,,,,,
43136,12.379606,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
43137,12.379675,2606264523,2203712013,11,64,155.88.112.203,131.89.250.13,,,,,
